Code,Parent,Name_fr
"51102341","31121","Spécialiste pour la sécurité des citernes"
"51102342","81000","Opérateur de machines automatisées | Opératrice de machines automatisées"
"51102344","31320","Exploitant des installations d'eau | Exploitante des installations d'eau"
"51102347","31190","Conseiller en énergie et en efficacité énergétique | Conseillère en énergie et en efficacité énergétique"
"51102348","31130","Planificateur-électricien | Planificatrice-électricienne"
"51102350","31190","Conseiller énergétique | Conseillère énergétique"
"51102352","13210","Spécialiste en technologie d'impression et d'emballage"
"51102353","31190","Agent de processus | Agente de processus"
"51102354","13210","Spécialiste en impression"
"51102355","43220","Agent d'exploitation de l'ind. de la métallurgie et des machines | Agente d'exploitation de l'ind. de la métallurgie et des machines"
"51102356","13210","Imprimeur spécialiste d'exploitation, impression | Imprimeuse spécialiste d'exploitation, impression"
"51102357","31181","Dessinateur en construction microtechnique, prototype | Dessinatrice en construction microtechnique, prototype"
"51102359","31181","Dessinateur en construction microtechnique | Dessinatrice en construction microtechnique"
"51102360","34320","Dessinateur, architecture d'intérieur | Dessinatrice, architecture d'intérieur"
"51102361","31183","Projeteur frigoriste | Projeteuse frigoriste"
"51102362","31183","Projeteur en technique du bâtiment sanitaire | Projeteuse en technique du bâtiment sanitaire"
"51102363","31183","Projeteur en technique du bâtiment ventilation | Projeteuse en technique du bâtiment ventilation"
"51102364","31183","Projeteur en technique du bâtiment chauffage | Projeteuse en technique du bâtiment chauffage"
"51102365","31181","Dessinateur-constructeur industriel | Dessinatrice-constructrice industrielle"
"51102366","31182","Dessinateur, planification du territoire | Dessinatrice, planification du territoire"
"51102367","31182","Dessinateur, architecture paysagère | Dessinatrice, architecture paysagère"
"51102368","31182","Dessinateur, génie civil | Dessinatrice, génie civil"
"51102369","31182","Dessinateur, architecture | Dessinatrice, architecture"
"51102371","31151","Technicien en microtechnique | Technicienne en microtechnique"
"51102372","31122","Chef de projet systèmes de sécurité | Cheffe de projet systèmes de sécurité"
"51102373","31151","Technicien sur aéronefs, mécanique | Technicienne sur aéronefs, mécanique"
"51102374","31151","Technicien sur aéronefs, avionique | Technicienne sur aéronefs, avionique"
"51102375","31122","Technicien en architecture d'intérieur | Technicienne en architecture d'intérieur"
"51102376","31190","Technicien, photographie | Technicienne, photographie"
"51102377","25130","Technicien en production multimédia | Technicienne en production multimédia"
"51102378","31151","Technicien sur automobiles | Technicienne sur automobiles"
"51102379","31122","Technicien en bâtiment, bois | Technicienne en bâtiment, bois"
"51102380","25130","Technicien, concepteur en communication Web | Technicienne, conceptrice en communication Web"
"51102381","31122","Technicien en aménagements d'intérieur | Technicienne en aménagements d'intérieur"
"51102382","35110","Technicien, informatique industrielle | Technicienne, informatique industrielle"
"51102383","25111","Technicien, analyste programmeur | Technicienne, analyste programmeur"
"51102385","24310","Technicien en gestion et management des médias | Technicienne en gestion et management des médias"
"51102386","31420","Technicien en économie agraire | Technicienne en économie agraire"
"51102387","31153","Technicien en logistique | Technicienne en logistique"
"51102388","35110","Technicien, informatique d'entreprise | Technicienne, informatique d'entreprise"
"51102389","35130","Technicien, informatique et technique de réseaux | Technicienne, informatique et technique de réseaux"
"51102390","31122","Technicien, technique du bâtiment | Technicienne, technique du bâtiment"
"51102391","31122","Technicien, coordination de la technique du bâtiment | Technicienne, coordination de la technique du bâtiment"
"51102392","31153","Technicien en technique d'exploitation et logistique | Technicienne en technique d'exploitation et logistique"
"51102393","31140","Technicien, électronique/automation | Technicienne, électronique/automation"
"51102394","31151","Technicien en mécanique et technique d'exploitation | Technicienne en mécanique et technique d'exploitation"
"51102395","31151","Technicien en technologie médicale | Technicienne en technologie médicale"
"51102397","31122","Technicien en génie thermique et climatique | Technicienne en génie thermique et climatique"
"51102401","35110","Technicien en traitement individuel des données/IT Services | Technicienne en traitement individuel des données/IT Services"
"51102402","31190","Technicien en polygraphie | Technicienne en polygraphie"
"51102404","31190","Technicien, concepteur en menuiserie | Technicienne, conceptrice en menuiserie"
"51102405","31151","Technicien, exploitation et productique | Technicienne, exploitation et productique"
"51102406","31160","Technicien en génie chimique | Technicienne en génie chimique"
"51102408","31122","Technicien, chauffage, ventilation, climatisation et installat. sanitaires | Technicienne, chauffage, ventilation, climatisation et installat. sanitaires"
"51102409","31151","Technicien en aéronautique | Technicienne en aéronautique"
"51102410","31153","Technicien d'exploitation | Technicienne d'exploitation"
"51102411","31190","Technicien en stylisme | Technicienne en stylisme"
"51102412","31420","Technicien en agro-alimentaire | Technicienne en agro-alimentaire"
"51102416","35120","Technicien en informatique | Technicienne en informatique"
"51102417","31190","Technicien, industrie graphique et multimédia | Technicienne, industrie graphique et multimédia"
"51102418","31151","Technicien des matières synthétiques | Technicienne des matières synthétiques"
"51102419","31190","Technicien en conduite de projets industriels | Technicienne en conduite de projets industriels"
"51102420","24331","Technicien en support de clientèle | Technicienne en support de clientèle"
"51102421","31151","Technicien, micromécanique | Technicienne, micromécanique"
"51102425","31151","Technicien, productique-exploitation | Technicienne, productique-exploitation"
"51102426","31122","Technicien, installation en sanitaires | Technicienne, installation en sanitaires"
"51102427","31152","Technicien, mécatronicien | Technicienne, mécatronicienne"
"51102428","31153","Technicien en processus d'entreprise | Technicienne en processus d'entreprise"
"51102429","31190","Technicien, menuiserie (exploitation) | Technicienne, menuiserie (exploitation)"
"51102432","31122","Technicien en chauffage, ventilation et climatisation | Technicienne en chauffage, ventilation et climatisation"
"51102433","31151","Technicien en avions | Technicienne en avions"
"51102435","31190","Technicien en typographie | Technicienne en typographie"
"51102439","31420","Technicien en agronomie tropicale | Technicienne en agronomie tropicale"
"51102440","31122","Technicien en technique de chauffage | Technicienne en technique de chauffage"
"51102442","31190","Technicien, polygraphe | Technicienne, polygraphe"
"51102445","31160","Technicien, chimie des procédés | Technicienne, chimie des procédés"
"51102446","31190","Technicien en mesures et techniques d'essai | Technicienne en mesures et techniques d'essai"
"51102449","31122","Technicien en climatisation | Technicienne en climatisation"
"51102451","35220","Technicien, télématique, gros système | Technicienne, télématique, gros système"
"51102452","35220","Technicien en télécommunications et informatique | Technicienne en télécommunications et informatique"
"51102454","35220","Technicien en technique de communication | Technicienne en technique de communication"
"51102457","81500","Technologue en textile"
"51102459","31190","Technicien en tissage/bonneterie/tricotage | Technicienne en tissage/bonneterie/tricotage"
"51102460","31190","Technicien, logistique et textiles | Technicienne, logistique et textiles"
"51102463","31190","Technicien de broderies | Technicienne de broderies"
"51102468","31151","Technicien en machines | Technicienne en machines"
"51102469","31152","Technicien en automation | Technicienne en automation"
"51102470","31152","Technicien, automation/maintenance | Technicienne, automation/maintenance"
"51102471","31151","Technicien, technique de construction | Technicienne, technique de construction"
"51102474","31151","Technicien, construction | Technicienne, construction"
"51102475","31151","Technicien, construction de machines-outils | Technicienne, construction de machines-outils"
"51102476","31121","Technicien en bâtiment, serrurerie-construction | Technicienne en bâtiment, serrurerie-construction"
"51102477","31122","Technicien en bâtiment, installation sanitaire | Technicienne en bâtiment, installation sanitaire"
"51102478","31121","Technicien en génie civil et bâtiment | Technicienne en génie civil et bâtiment"
"51102479","31121","Technicien constructeur en génie civil | Technicienne constructrice en génie civil"
"51102480","31121","Technicien constructeur de bâtiments | Technicienne constructrice de bâtiments"
"51102481","31121","Technicien concepteur en génie civil | Technicienne conceptrice en génie civil"
"51102482","31121","Technicien concepteur en bâtiments | Technicienne conceptrice en bâtiments"
"51102488","31121","Technicien, construction de routes | Technicienne, construction de routes"
"51102489","31121","Technicien, conducteur de travaux | Technicienne, conductrice de travaux"
"51102491","31121","Technicien en bâtiment, génie civil | Technicienne en bâtiment, génie civil"
"51102492","31122","Technicien en bâtiment, électricité | Technicienne en bâtiment, électricité"
"51102493","31122","Technicien en bâtiment, génie thermique | Technicienne en bâtiment, génie thermique"
